num_candle,entry_type,entry_type_account,entry_number_candle,entry_condition,entry_amount,entry_registration_date,entry_result,sma_30_value,sma_10_value,rsi_value,movement_open_candle,movement_close_candle,movement_high_candle,movement_low_candle,movement_volume_candle
5,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076325,1.076305,1.076325,1.076245,0
6,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076645,1.076645,1.076685,1.076615,0
7,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076575,1.076665,1.076665,1.076545,0
8,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076825,1.076855,1.076885,1.076775,0
9,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076785,1.076715,1.076835,1.076705,0
10,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076305,1.076295,1.076355,1.076245,0
11,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076645,1.076715,1.076725,1.076625,0
12,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076655,1.076595,1.076665,1.076535,0
13,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076695,1.076685,1.076725,1.076625,0
14,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076345,1.076315,1.076385,1.076295,0
15,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076855,1.076765,1.076855,1.076705,0
16,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076235,1.075965,1.076245,1.075955,0
17,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076555,1.076345,1.076575,1.076335,0
18,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076315,1.076325,1.076345,1.076245,0
19,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076525,1.076545,1.076585,1.076445,0
20,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076705,1.076515,1.076705,1.076505,0
21,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076735,1.076815,1.076845,1.076685,0
22,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076675,1.076695,1.076755,1.076655,0
23,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076315,1.076305,1.076345,1.076285,0
24,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076685,1.076585,1.076725,1.076565,0
25,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076305,1.076235,1.076325,1.076185,0
26,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076695,1.076665,1.076745,1.076625,0
27,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076805,1.076705,1.076815,1.076665,0
28,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076555,1.076585,1.076675,1.076515,0
29,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076595,1.076735,1.076745,1.076585,0
30,0,0,4,1,1,20240622042511,1,1.076588333333333332338573503,1.076392000000000037651659568,11.29032258061858987558127555,1.076685,1.076625,1.076785,1.076625,0
1,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07043,1.070425,1.07045,1.070345,180
2,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070375,1.070445,1.07046,1.070325,207
3,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.0703,1.070275,1.070305,1.070255,169
4,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07048,1.07043,1.070535,1.07043,130
5,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070365,1.07047,1.070515,1.070295,174
6,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07046,1.070505,1.070535,1.070435,128
7,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07025,1.07053,1.07053,1.07023,161
8,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07037,1.07037,1.070435,1.07035,178
9,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07044,1.070515,1.070555,1.07044,199
10,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07051,1.070455,1.07054,1.070445,152
11,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070455,1.070265,1.07049,1.07026,135
12,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07052,1.070455,1.07056,1.07043,155
13,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070325,1.07025,1.070355,1.07024,110
14,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07025,1.07019,1.070325,1.07019,134
15,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07065,1.07037,1.070655,1.07037,187
16,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07038,1.07033,1.070415,1.07033,135
17,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07047,1.07045,1.07047,1.07039,109
18,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070195,1.0702,1.0702,1.07018,5
19,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07035,1.07034,1.07038,1.07028,149
20,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070425,1.070465,1.07047,1.07039,120
21,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07035,1.07024,1.07035,1.07024,119
22,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07051,1.07046,1.070525,1.070445,154
23,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070265,1.070365,1.070375,1.070265,226
24,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070345,1.070365,1.07037,1.070335,128
25,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07027,1.070345,1.070375,1.07023,148
26,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07045,1.070425,1.07048,1.07042,130
27,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.07045,1.07046,1.070465,1.07037,137
28,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070425,1.07029,1.070425,1.070265,168
29,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070465,1.07045,1.070485,1.07045,96
30,0,0,4,1,1,20240626011507,1,1.070384500000000005393019365,1.070376000000000038525627133,30.23255813953968728188047326,1.070425,1.070255,1.070425,1.070225,136
1,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078885,1.078775,1.078895,1.078775,0
2,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078795,1.078705,1.078795,1.078695,0
3,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078785,1.078795,1.078835,1.078755,0
4,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078355,1.078355,1.078375,1.078305,0
5,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078385,1.078385,1.078465,1.078355,0
6,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.079005,1.078885,1.079005,1.078865,0
7,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078695,1.078805,1.078835,1.078675,0
8,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078955,1.078805,1.078955,1.078795,0
9,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078785,1.078705,1.078825,1.078705,0
10,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078345,1.078375,1.078435,1.078295,0
11,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078375,1.078345,1.078385,1.078305,0
12,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078715,1.078625,1.078725,1.078595,0
13,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078785,1.078795,1.078855,1.078715,0
14,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078615,1.078435,1.078635,1.078425,0
15,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078905,1.078945,1.078975,1.078865,0
16,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078705,1.078715,1.078775,1.078635,0
17,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078825,1.078805,1.078835,1.078745,0
18,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078695,1.078745,1.078765,1.078635,0
19,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078825,1.078825,1.078855,1.078785,0
20,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078815,1.078815,1.078905,1.078785,0
21,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078805,1.078885,1.078895,1.078785,0
22,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078705,1.078765,1.078775,1.078705,0
23,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078805,1.078785,1.078865,1.078775,0
24,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078965,1.079005,1.079015,1.078945,0
25,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078875,1.078975,1.078995,1.078875,0
26,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078385,1.078375,1.078425,1.078355,0
27,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078805,1.078715,1.078835,1.078675,0
28,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078425,1.078385,1.078455,1.078375,0
29,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078435,1.078495,1.078495,1.078435,0
30,0,0,4,1,1,20240713122224,0,1.078689333333333359258669285,1.078443000000000018268053737,19.56521739129175550444659296,1.078745,1.078715,1.078745,1.078665,0
1,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07792,1.07796,1.07804,1.07785,211
2,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.078145,1.07811,1.078185,1.078095,167
3,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07776,1.07783,1.07784,1.07776,164
4,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07768,1.077605,1.07768,1.0776,151
5,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.078035,1.07791,1.078035,1.07788,172
6,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07812,1.07809,1.078175,1.07806,134
7,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.077795,1.07782,1.077865,1.07779,172
8,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.078175,1.07827,1.07834,1.07811,229
9,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07807,1.07798,1.078075,1.07797,178
10,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07786,1.07792,1.077955,1.07777,245
11,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07822,1.078115,1.078235,1.07811,150
12,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.078115,1.078135,1.078165,1.078065,156
13,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07792,1.07788,1.077985,1.077825,200
14,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.077715,1.077865,1.077925,1.077715,211
15,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07827,1.07823,1.07827,1.078175,182
16,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07759,1.077585,1.07759,1.077575,11
17,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07791,1.077785,1.07792,1.077785,185
18,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07782,1.077765,1.07782,1.077725,148
19,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.078005,1.078,1.07804,1.077965,137
20,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07777,1.077725,1.077845,1.077705,200
21,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07796,1.078165,1.0782,1.077935,232
22,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.077995,1.07791,1.078,1.077905,157
23,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07799,1.07801,1.078045,1.077985,154
24,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.077905,1.07799,1.07799,1.077905,173
25,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07783,1.077775,1.077865,1.07772,157
26,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.078085,1.07807,1.07813,1.078065,159
27,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.07798,1.07805,1.07805,1.07786,182
28,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.077875,1.077915,1.07796,1.077855,219
29,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.077775,1.077675,1.077815,1.077675,168
30,0,0,4,1,1,20240510013507,0,1.077924666666666656903809477,1.077734999999999976338926899,19.04761904762106162906961524,1.0776,1.077585,1.07764,1.07756,118
1,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072815,1.072755,1.072825,1.07272,181
2,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07301,1.07305,1.073095,1.072855,195
3,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07264,1.072715,1.072735,1.072635,162
4,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072445,1.07238,1.07245,1.072355,181
5,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072675,1.07267,1.072675,1.07264,11
6,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072545,1.072485,1.072545,1.07247,153
7,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07257,1.07256,1.0726,1.07252,146
8,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072925,1.072825,1.072935,1.07281,219
9,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07243,1.072515,1.07252,1.07242,127
10,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.073045,1.07304,1.073115,1.07301,167
11,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07283,1.07281,1.072855,1.07276,181
12,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07288,1.072815,1.072915,1.072745,210
13,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07257,1.07246,1.072585,1.07246,153
14,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072835,1.07297,1.073035,1.07283,175
15,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072715,1.07268,1.072735,1.072655,205
16,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07281,1.07272,1.07281,1.07271,167
17,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07267,1.07289,1.072945,1.07265,224
18,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07281,1.07284,1.072885,1.072785,122
19,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07297,1.07281,1.073005,1.072805,201
20,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072965,1.07288,1.073045,1.072875,199
21,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07309,1.072965,1.073105,1.07296,194
22,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07256,1.07257,1.0726,1.07254,140
23,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072465,1.07255,1.07267,1.07246,148
24,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07271,1.072975,1.073035,1.07269,222
25,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07275,1.07267,1.0728,1.07266,171
26,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07289,1.072925,1.073005,1.07284,228
27,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072505,1.072645,1.07265,1.07248,139
28,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.073035,1.073095,1.07311,1.07298,175
29,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.072385,1.07243,1.07245,1.07238,160
30,0,0,4,1,1,20240618014008,0,1.072749500000000000277111667,1.072813999999999978740561346,50.60975609756526856017850509,1.07247,1.07244,1.072485,1.07239,169
1,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.078085,1.07807,1.07813,1.078065,159
2,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07756,1.07748,1.07758,1.07745,147
3,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.077975,1.077765,1.07798,1.077735,231
4,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07799,1.07804,1.07804,1.077985,23
5,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07755,1.07757,1.07758,1.07754,101
6,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.077715,1.077865,1.077925,1.077715,211
7,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.077935,1.077975,1.078015,1.07792,230
8,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.078145,1.07811,1.078185,1.078095,167
9,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07822,1.078115,1.078235,1.07811,150
10,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.077555,1.077705,1.07788,1.077505,358
11,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.078115,1.078135,1.078165,1.078065,156
12,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07786,1.07792,1.077955,1.07777,245
13,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07762,1.077635,1.07769,1.077615,155
14,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07792,1.07788,1.077985,1.077825,200
15,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07757,1.07755,1.07758,1.07754,116
16,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07827,1.07823,1.07827,1.078175,182
17,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07792,1.07796,1.07804,1.07785,211
18,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07748,1.07748,1.07751,1.07744,123
19,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07807,1.07798,1.078075,1.07797,178
20,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.078175,1.07827,1.07834,1.07811,229
21,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07764,1.077585,1.07764,1.07755,170
22,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07777,1.077725,1.077845,1.077705,200
23,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07812,1.07809,1.078175,1.07806,134
24,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07753,1.07758,1.077595,1.07751,110
25,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07749,1.07753,1.07754,1.077465,158
26,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.077795,1.077935,1.077935,1.077795,157
27,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.077585,1.077565,1.07763,1.07756,149
28,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.077715,1.077795,1.077875,1.07771,245
29,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.077875,1.077915,1.07796,1.077855,219
30,0,0,4,1,1,20240510012007,1,1.077838000000000007183587059,1.078112500000000006927791674,51.56249999999186848370636402,1.07759,1.07756,1.07759,1.077545,149
1,0,0,4,1,1,20240624013009,0,1.070154833333333329233501748,1.070468500000000000582645043,54.12844036698070024628962633,1.070475,1.07038,1.070545,1.07037,237
2,0,0,4,1,1,20240624013009,0,1.070154833333333329233501748,1.070468500000000000582645043,54.12844036698070024628962633,1.070515,1.070575,1.07064,1.070505,271
